ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,random
A-15605,MapQuest,201,2,11/7/2016 20:38,11/7/2016 21:08,37.332439,-121.844795,,,0.01,Accident on US-101 Northbound at Exits 384 385 Story Rd.,,US-101 N,R,San Jose,Santa Clara,CA,95122,US,US/Pacific,KRHV,11/7/2016 20:50,62.6,,88,30.15,10,WNW,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.074113219
A-17940,MapQuest,201,2,11/21/2016 10:04,11/21/2016 10:34,38.441227,-122.848534,,,0,Right hand shoulder blocked due to accident on Frei Rd near Holt Rd.,3763,Frei Rd,R,Sebastopol,Sonoma,CA,95472-2315,US,US/Pacific,KSTS,11/21/2016 10:08,46.9,,100,30.05,0.5,Calm,,,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.311773486
A-12860,MapQuest,201,3,1/26/2017 19:48,1/26/2017 20:18,37.806862,-121.990784,,,0.01,Accident on I-680 Northbound at Exit 38 Sycamore Valley Rd.,,I-680 N,R,Danville,Contra Costa,CA,94526,US,US/Pacific,KCCR,1/26/2017 19:53,46.9,,68,30.4,10,SSE,4.6,0,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.846071491
A-22507,MapQuest,241,2,9/29/2016 17:33,9/29/2016 18:01,38.555248,-121.402054,,,0,#1 lane blocked due to accident on US-50 Eastbound at Exit 9 CA-16 Howe Ave. On the median.,,US-50 E,R,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,9/29/2016 17:45,82.4,,21,29.96,10,SSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.717297428
A-24727,MapQuest,241,2,10/15/2016 19:10,10/15/2016 19:40,37.145508,-121.98497,,,0.01,Lane blocked and queueing traffic due to accident on CA-17 Santa Cruz Hwy Northbound at CA-35 Summit Rd.,,Santa Cruz Hwy,R,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,10/15/2016 18:53,68,,68,29.82,10,South,12.7,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day,0.990214979
A-25943,MapQuest,201,2,8/5/2016 10:15,8/5/2016 10:45,38.670559,-121.301926,,,0,Accident on Kermit Ln at Spicer Dr.,6918,Kermit Ln,R,Fair Oaks,Sacramento,CA,95628-3061,US,US/Pacific,KMHR,8/5/2016 9:45,64.4,,68,29.9,10,South,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.254354551
A-25754,MapQuest,201,3,8/3/2016 8:50,8/3/2016 9:35,37.648651,-122.096718,,,0,Left and center lane blocked due to accident on I-880 Southbound at CA-92 Jackson St Exits 26A 26B.,,I-880 N,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,8/3/2016 8:54,63,,70,30.01,9,NW,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.514692312
A-2991,MapQuest,201,3,7/14/2016 9:46,7/14/2016 10:16,37.997124,-122.286018,,,0,Accident on I-80 Eastbound near Exit 22 Pinole Valley Rd.,,Pinole Valley Rd,R,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,7/14/2016 9:53,77,,45,29.92,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.05689129
A-17970,MapQuest,201,3,11/21/2016 13:05,11/21/2016 13:35,37.825237,-122.305832,,,0.01,Restrictions on exit ramp due to accident on I-80 Eastbound at Exits 8A 8B I-880.,,I-80 W,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,11/21/2016 12:53,60.1,,78,30.05,10,Variable,3.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.870367419
A-16504,MapQuest,222,2,11/12/2016 22:08,11/12/2016 22:37,37.719101,-122.399734,,,0.01,Queueing traffic and right hand shoulder blocked due to accident on US-101 Southbound at Exits 429B 429C 3rd St.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,11/12/2016 21:56,57.9,,87,30.15,10,West,16.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.8557243
A-39320,MapQuest,222,2,5/20/2016 18:28,5/20/2016 19:13,36.999298,-121.525833,,,0,Queueing traffic due to accident on CA-152 Pacheco Pass Hwy Eastbound at Pacheco Pass Hwy / Frazier Lake Rd.,2078,Pacheco Pass Hwy,L,Gilroy,Santa Clara,CA,95020-9581,US,US/Pacific,KE16,5/20/2016 18:35,59,,59,29.9,10,WSW,11.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.055290056
A-1545,MapQuest,201,2,6/28/2016 13:23,6/28/2016 13:53,38.134041,-121.23851,,,0,Accident on Curry Ave at Pine St.,6380,E Pine St,R,Lodi,San Joaquin,CA,95240-0879,US,US/Pacific,KSCK,6/28/2016 12:55,97,,24,29.92,10,NW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.195695683
A-16152,MapQuest,201,2,11/10/2016 12:06,11/10/2016 12:35,38.907597,-121.487801,,,0.01,Accident on Pleasant Grove Rd at Nicolaus Ave.,2600,Pleasant Grove Rd,L,Pleasant Grove,Sutter,CA,95668-9713,US,US/Pacific,KLHM,11/10/2016 12:15,69.8,,53,30.04,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.770977942
A-31699,MapQuest,248,2,3/27/2016 11:06,3/27/2016 12:06,37.994793,-122.069527,,,0.01,Delays expected due to accident on CA-4 Westbound at Exits 12B 12C I-680.,,CA-4 W,R,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,3/27/2016 10:53,62.1,,60,30.04,10,SSW,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.363233238
A-1726,MapQuest,201,3,6/29/2016 22:18,6/29/2016 23:33,38.661053,-121.359779,,,0,Accident on I-80 at Exit 96 Madison Ave.,,I-80 E,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,6/29/2016 22:15,73.4,,50,29.85,10,SSE,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day,0.307470514
A-26724,MapQuest,201,2,8/11/2016 3:16,8/11/2016 4:01,37.476063,-122.203331,,,0,Accident on 4th Ave at Edison Way.,3149,Edison Way,L,Redwood City,San Mateo,CA,94063-3811,US,US/Pacific,KSQL,8/11/2016 3:15,59,,94,29.95,10,South,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.094379389
A-36781,MapQuest,201,2,4/29/2016 14:10,4/29/2016 14:40,37.317268,-121.939301,,,0.01,Right hand shoulder blocked due to accident on I-280 Southbound at Exits 1C 5A 5B CA-17.,,I-280 S,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,4/29/2016 13:53,69.1,,54,30,10,WNW,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.337732167
A-5104,MapQuest,201,2,11/30/2016 21:28,11/30/2016 21:58,37.533226,-120.890305,,,0.01,Lane blocked on exit ramp due to accident on CA-99 Northbound at Exit 217 Taylor Rd.,,CA-99 N,R,Turlock,Stanislaus,CA,95382,US,US/Pacific,KMOD,11/30/2016 21:53,50,,80,30.09,8,WNW,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.168005634
A-13664,MapQuest,201,2,10/26/2016 11:48,10/26/2016 12:18,38.575684,-121.314919,,,0.01,Accident on US-50 Westbound at Exit 15 Mather Field Rd.,,El Dorado Fwy W,R,Sacramento,Sacramento,CA,95827,US,US/Pacific,KMHR,10/26/2016 11:55,71.6,,53,30.07,10,SSE,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.49224224
A-39854,MapQuest,241,3,5/25/2016 9:12,5/25/2016 9:42,37.340866,-121.928047,,,0.01,One lane blocked due to accident on I-880 Northbound at CA-82 The Alameda.,,I-880 N,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,5/25/2016 8:53,57.9,,72,30.12,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.085742452
A-35502,MapQuest,201,2,4/21/2016 10:12,4/21/2016 10:42,37.956959,-122.053314,,,0.01,Accident on CA-242 Southbound at Exit 1B I-680.,,CA-242 S,R,Pleasant Hill,Contra Costa,CA,94523,US,US/Pacific,KCCR,4/21/2016 10:11,66,,63,29.9,10,Variable,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.686697858
A-13968,MapQuest,201,2,10/30/2016 4:34,10/30/2016 5:03,37.251869,-121.935677,,,0.01,Accident on CA-85 Northbound at Exit 9 Union Ave. On the median.,,Norman Y Mineta Hwy,R,San Jose,Santa Clara,CA,95124,US,US/Pacific,KSJC,10/30/2016 4:53,59,,83,29.84,10,SE,6.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.221063346
A-31325,MapQuest,241,2,3/24/2016 11:34,3/24/2016 12:04,37.294281,-121.938446,,,0.01,One lane blocked due to accident on CA-17 Southbound at Exit 25 Hamilton Ave.,,CA-17 S,R,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,3/24/2016 11:53,64.9,,54,30.26,10,West,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.25748034
A-17234,MapQuest,201,2,11/17/2016 2:35,11/17/2016 3:20,37.250717,-121.83651,,,0.01,Middle and left lane blocked due to accident on CA-85 Southbound at Exit 4 Blossom Hill Rd.,,Blossom Hill Rd,R,San Jose,Santa Clara,CA,95123,US,US/Pacific,KRHV,11/17/2016 6:47,41,,93,30.14,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.56927131
A-13810,MapQuest,241,3,10/27/2016 11:01,10/27/2016 11:31,37.328884,-121.870255,,,0.01,#2 lane blocked due to accident on I-280 Northbound at Exits 1 1B 2 11th St.,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,10/27/2016 10:53,64,,73,29.98,10,SE,11.5,0.02,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.855535965
A-22681,MapQuest,201,2,10/1/2016 13:59,10/1/2016 14:29,38.116001,-121.366089,,,0,Accident on CA-12 both ways at Free Rd.,4129,W Highway 12,R,Lodi,San Joaquin,CA,95242-9214,US,US/Pacific,KSCK,10/1/2016 13:55,75.9,,23,30.06,10,NNW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.672545001
A-29346,MapQuest,222,2,8/30/2016 19:59,8/30/2016 21:14,38.553505,-121.409332,,,0,Queueing traffic due to accident on US-50 Eastbound before Exit 9 / Hornet Dr / CA-16 Howe Ave.,,Howe Ave,R,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,8/30/2016 19:45,80.6,,39,29.83,10,SSW,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day,0.312785872
A-6532,MapQuest,241,2,12/9/2016 16:56,12/9/2016 17:26,37.119865,-121.975967,,,0.01,Right lane blocked due to accident on CA-17 Santa Cruz Hwy Northbound at Glenwood Dr.,24130,Santa Cruz Hwy,L,Los Gatos,Santa Cruz,CA,95033,US,US/Pacific,KSJC,12/9/2016 16:53,64,,67,30.17,10,South,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day,0.372117066
A-38893,MapQuest,201,2,5/18/2016 12:16,5/18/2016 12:46,36.802139,-121.787483,,,0,Accident on Sandholdt Rd at Whale Way.,,Whale Way,R,Moss Landing,Monterey,CA,95039,US,US/Pacific,KWVI,5/18/2016 11:53,68,,63,30.01,10,South,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.079962761
A-16861,MapQuest,201,2,11/15/2016 13:04,11/15/2016 13:34,37.421535,-121.934662,,,0.01,Restrictions on exit ramp due to accident on CA-237 Westbound at Exit 8 Zanker Rd.,,CA-237 W,R,San Jose,Santa Clara,CA,95134,US,US/Pacific,KSJC,11/15/2016 12:53,70,,59,30.07,10,North,3.5,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.033862162
A-14058,MapQuest,201,3,10/30/2016 15:28,10/30/2016 15:57,37.694427,-122.103233,,,0.01,Accident on I-580 Westbound at Exits 34 35 I-238.,,I-580 E,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,10/30/2016 15:54,66.9,,57,29.94,10,SW,15,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.442239281
A-32634,MapQuest,201,3,4/1/2016 21:18,4/1/2016 22:33,38.537041,-121.739067,,,0,Accident on I-80 Eastbound at Richards Blvd.,,I-80 E,R,Davis,Solano,CA,95616,US,US/Pacific,KEDU,4/1/2016 21:15,57.2,,72,30.13,10,South,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.28588593
A-17204,MapQuest,201,2,11/16/2016 21:30,11/16/2016 22:14,38.679714,-120.737747,,,0.01,Accident on Bucks Bar Rd at Pleasant Valley Rd.,2595,Pleasant Valley Rd,L,Placerville,El Dorado,CA,95667-7492,US,US/Pacific,KPVF,11/16/2016 21:35,41,35.8,70,30.05,10,ENE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.054166408
A-18136,MapQuest,201,2,11/22/2016 14:46,11/22/2016 15:15,38.014473,-122.663742,,,0.01,Accident on Nicasio Valley Rd at Sir Francis Drake Blvd.,,Nicasio Valley Rd,R,Nicasio,Marin,CA,94946,US,US/Pacific,KDVO,11/22/2016 14:55,57.2,,72,30.15,10,ESE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.670451272
A-38603,MapQuest,201,2,5/16/2016 18:51,5/16/2016 19:21,37.54932,-122.292496,,,0.01,Accident on US-101 Southbound at Exit 414B CA-92.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,5/16/2016 18:47,64.4,,59,29.91,10,WNW,15,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.94001843
A-22850,MapQuest,201,3,10/3/2016 10:34,10/3/2016 11:04,38.454071,-121.49305,,,0,Accident on I-5 Northbound at Exit 508 Laguna Blvd.,,I-5 N,R,Sacramento,Sacramento,CA,95832,US,US/Pacific,KSAC,10/3/2016 10:53,55,,80,30.13,10,SSE,3.5,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.6403156
A-9224,MapQuest,201,3,1/2/2017 14:40,1/2/2017 15:09,37.708939,-121.723686,,,0.01,Accident on I-580 Westbound at Exit 55 Vasco Rd. On the median.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,1/2/2017 14:53,48,,71,30.02,10,SSW,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.898105319
A-17577,MapQuest,201,2,11/18/2016 18:55,11/18/2016 19:25,39.463989,-121.578903,,,0.01,Accident on CA-70 at Ophir Rd.,,State Highway 70,R,Oroville,Butte,CA,95965,US,US/Pacific,KOVE,11/18/2016 18:53,55,,59,29.97,10,ESE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.072996136
A-6158,MapQuest,201,2,12/8/2016 7:25,12/8/2016 7:54,38.276787,-122.890213,,,0,Accident on Fallon Rd near Gericke Rd.,2473,Fallon Rd,L,Petaluma,Marin,CA,94952,US,US/Pacific,KO69,12/8/2016 7:15,46.4,41.1,93,30.09,9,East,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.981620951
A-22356,MapQuest,201,3,9/28/2016 15:54,9/28/2016 16:23,38.625092,-121.517212,,,0,Right hand shoulder blocked and gore point obstructed due to accident on I-80 Westbound at Exit 86 I-5.,,I-80 W,R,Sacramento,Sacramento,CA,95833,US,US/Pacific,KMCC,9/28/2016 15:55,91.4,,18,29.81,10,WSW,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.885459926
A-25858,MapQuest,247,3,8/4/2016 14:07,8/4/2016 14:52,37.714737,-121.710014,,,0,Delays due to accident on I-580 Eastbound at Exit 57 Greenville Rd.,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,8/4/2016 13:53,75,,46,29.89,10,WNW,16.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.735953594
A-13606,MapQuest,201,2,10/25/2016 23:30,10/26/2016 0:00,38.498676,-122.992851,,,0.01,Accident on CA-116 at Neeley Rd.,16101,Neeley Rd,R,Guerneville,Sonoma,CA,95446-9701,US,US/Pacific,KSTS,10/25/2016 23:53,60.1,,96,30.01,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.830814796
A-8050,MapQuest,241,2,12/21/2016 15:55,12/21/2016 16:25,37.944759,-122.514915,,,0.01,#1&amp;#2 lane blocked due to accident on US-101 Southbound at Exit 450B Sir Francis Drake Blvd.,,Sir Francis Drake Blvd,R,Larkspur,Marin,CA,94939,US,US/Pacific,KDVO,12/21/2016 15:55,57.2,,55,30.05,10,South,6.9,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day,0.824595812
A-39928,MapQuest,201,2,5/25/2016 15:07,5/25/2016 15:50,38.692192,-120.825859,,,0.01,Accident on CA-49 Pleasant Valley Rd at Commerce Way.,298,Pleasant Valley Rd,R,Diamond Springs,El Dorado,CA,95619-9250,US,US/Pacific,KPVF,5/25/2016 15:15,64.4,,56,30.1,10,NW,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.800460962
A-20782,MapQuest,201,2,9/18/2016 12:46,9/18/2016 13:16,37.41095,-122.075134,,,0,Right hand shoulder blocked due to accident on Shoreline Blvd Northbound at CA-85.,,US-101 N,R,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,9/18/2016 12:56,82,,34,29.97,10,North,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.585862931
A-21883,MapQuest,201,3,9/25/2016 17:37,9/25/2016 18:37,38.575657,-121.508179,,,0,Accident on I-5 Northbound after Exits 518 519A CA-99 CA-16.,,I-5 N,R,Sacramento,Sacramento,CA,95814,US,US/Pacific,KSAC,9/25/2016 17:53,91.9,,18,29.96,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.487477374
A-35420,MapQuest,201,2,4/20/2016 20:28,4/20/2016 21:17,37.963299,-122.511673,,,0.01,Accident on US-101 Southbound at Exits 451 451A 451B I-580.,,US-101 S,R,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,4/20/2016 20:35,62.6,,82,29.92,10,NW,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day,0.966181902
A-17717,MapQuest,201,2,11/19/2016 15:06,11/19/2016 15:35,38.678761,-121.052895,,,0.01,Accident on Serrano Pkwy Eastbound at Terracina Dr.,4865,Serrano Pkwy,R,El Dorado Hills,El Dorado,CA,95762,US,US/Pacific,KMHR,11/19/2016 15:05,53.6,,94,29.97,7,ESE,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.351398225
A-25155,MapQuest,201,3,10/17/2016 23:42,10/18/2016 0:11,37.838181,-122.296638,,,0.01,Accident on I-80 I-580 Eastbound at Exit 9 I-580.,,I-80 W,R,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,10/17/2016 23:53,55.9,,87,30.1,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.824411392
A-36417,MapQuest,201,2,4/27/2016 13:07,4/27/2016 13:37,37.568157,-122.311195,,,0.01,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 416 3rd Ave.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94402,US,US/Pacific,KSQL,4/27/2016 12:50,59,,55,29.96,10,WNW,19.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.94760079
A-16419,MapQuest,241,2,11/11/2016 21:12,11/11/2016 21:42,37.787174,-122.180275,,,0.01,One lane blocked due to accident on CA-13 Warren Fwy Northbound at Exits 1A 1B I-580.,,Warren Fwy N,R,Oakland,Alameda,CA,94619,US,US/Pacific,KOAK,11/11/2016 20:53,64,,75,30.07,10,NNW,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.515503858
A-39723,MapQuest,201,2,5/24/2016 9:48,5/24/2016 10:18,36.645313,-121.576797,,,0.01,Accident on Alisal Rd at Hartnell Rd.,2246,Alisal Rd,R,Salinas,Monterey,CA,93908-9713,US,US/Pacific,KSNS,5/24/2016 9:53,61,,64,30.02,10,North,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.58861395
A-15648,MapQuest,241,2,11/8/2016 1:09,11/8/2016 1:54,38.034023,-121.962074,,,0,Lane blocked due to accident on Pacifica Ave both ways around A St.,57,Pacifica Ave,L,Bay Point,Contra Costa,CA,94565-2902,US,US/Pacific,KCCR,11/8/2016 0:53,57,,83,30.09,10,SE,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night,0.381705873
A-16613,MapQuest,201,2,11/14/2016 10:06,11/14/2016 10:35,37.583397,-121.209106,,,0,Accident on River Rd at Burkhard Rd.,6486,River Rd,L,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,11/14/2016 10:07,57.9,,87,30.19,3,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day,0.313875242
